Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price,journey_day,journey_month,journey_weekday,is_weekend,quarter,dep_hour,dep_time_bin,Price_capped,Price_log,weekday,is_holiday,duration_hours,duration_minutes,total_duration_mins,flight_type,Source_freq,Destination_freq,Airline_mean_price,Source_mean_price,total_duration_mins,journey_month,total_duration_mins^2,total_duration_mins journey_month,journey_month^2
jet airways,2019-06-06,delhi,cochin,DEL → BOM → COK,02:15:00,19:00,16h 45m,1 stop,No info,14714,6,6,3,0,2,2,Late Night,14714,9.596622660667574,3,0,16.0,45.0,1005.0,Long,0.42463958060288337,0.42463958060288337,11643.92335671603,10540.113536155202,1005.0,6.0,1010025.0,6030.0,36.0
multiple carriers,2019-06-03,delhi,cochin,DEL → BOM → COK,06:00:00,19:00,13h,1 stop,No info,13259,3,6,0,0,2,6,Morning,13259,9.492507263739853,0,0,13.0,0.0,780.0,Long,0.42463958060288337,0.42463958060288337,10902.678093645485,10540.113536155202,780.0,6.0,608400.0,4680.0,36.0
goair,2019-03-03,banglore,new delhi,BLR → DEL,07:45:00,10:40,2h 55m,non-stop,No info,7222,3,3,6,1,1,7,Morning,7222,8.885025658050846,6,0,2.0,55.0,175.0,Medium,0.20567309492604383,0.0872495787305748,5861.056701030928,8017.464269458353,175.0,3.0,30625.0,525.0,9.0
air asia,2019-05-09,delhi,cochin,DEL → BLR → COK,16:45:00,07:10 10 May,14h 25m,1 stop,No info,7353,9,5,3,0,2,16,Afternoon,7353,8.902999661861218,3,0,14.0,25.0,865.0,Long,0.42463958060288337,0.42463958060288337,5590.260188087775,10540.113536155202,865.0,5.0,748225.0,4325.0,25.0
jet airways,2019-05-24,kolkata,banglore,CCU → BOM → BLR,21:10:00,08:15 25 May,11h 5m,1 stop,No info,14178,24,5,4,0,2,21,Night,14178,9.55951727573756,4,0,11.0,5.0,665.0,Long,0.2687698932784123,0.2687698932784123,11643.92335671603,9158.389411354929,665.0,5.0,442225.0,3325.0,25.0
jet airways,2019-03-01,banglore,new delhi,BLR → BOM → DEL,07:00:00,05:05 02 Mar,22h 5m,1 stop,No info,26890,1,3,4,0,1,7,Morning,23017,10.19954693711736,4,0,22.0,5.0,1325.0,Long,0.20567309492604383,0.0872495787305748,11643.92335671603,8017.464269458353,1325.0,3.0,1755625.0,3975.0,9.0
air india,2019-05-12,mumbai,hyderabad,BOM → HYD,19:30:00,20:45,1h 15m,non-stop,No info,3625,12,5,6,1,2,19,Evening,3625,8.195885391314796,6,0,1.0,15.0,75.0,Short,0.06524995319228609,0.06524995319228609,9612.427755568247,5059.708751793401,75.0,5.0,5625.0,375.0,25.0
multiple carriers,2019-06-03,delhi,cochin,DEL → BOM → COK,11:40:00,19:15,7h 35m,1 stop,No info,9001,3,6,0,0,2,11,Morning,9001,9.105202053852878,0,0,7.0,35.0,455.0,Long,0.42463958060288337,0.42463958060288337,10902.678093645485,10540.113536155202,455.0,6.0,207025.0,2730.0,36.0
air india,2019-05-27,kolkata,banglore,CCU → BLR,20:45:00,23:20,2h 35m,non-stop,No info,4145,27,5,0,0,2,20,Evening,4145,8.329899292995725,0,0,2.0,35.0,155.0,Medium,0.2687698932784123,0.2687698932784123,9612.427755568247,9158.389411354929,155.0,5.0,24025.0,775.0,25.0
jet airways,2019-05-09,delhi,cochin,DEL → BHO → BOM → COK,05:30:00,12:35,7h 5m,2 stops,In-flight meal not included,15544,9,5,3,0,2,5,Morning,15544,9.651494322492852,3,0,7.0,5.0,425.0,Long,0.42463958060288337,0.42463958060288337,11643.92335671603,10540.113536155202,425.0,5.0,180625.0,2125.0,25.0
spicejet,2019-06-15,mumbai,hyderabad,BOM → HYD,13:15:00,14:45,1h 30m,non-stop,No info,2017,15,6,5,1,2,13,Afternoon,2017,7.609862200913554,5,0,1.0,30.0,90.0,Short,0.06524995319228609,0.06524995319228609,4338.284841075794,5059.708751793401,90.0,6.0,8100.0,540.0,36.0
air india,2019-05-15,kolkata,banglore,CCU → DEL → AMD → BLR,10:00:00,05:25 16 May,19h 25m,2 stops,No info,14424,15,5,2,0,2,10,Morning,14424,9.5767180913763,2,0,19.0,25.0,1165.0,Long,0.2687698932784123,0.2687698932784123,9612.427755568247,9158.389411354929,1165.0,5.0,1357225.0,5825.0,25.0
goair,2019-06-15,kolkata,banglore,CCU → BLR,15:20:00,17:55,2h 35m,non-stop,No info,3514,15,6,5,1,2,15,Afternoon,3514,8.164794804244766,5,0,2.0,35.0,155.0,Medium,0.2687698932784123,0.2687698932784123,5861.056701030928,9158.389411354929,155.0,6.0,24025.0,930.0,36.0
indigo,2019-05-27,delhi,cochin,DEL → BOM → COK,18:35:00,01:30 28 May,6h 55m,1 stop,No info,6628,27,5,0,0,2,18,Evening,6628,8.79920924224139,0,0,6.0,55.0,415.0,Long,0.42463958060288337,0.42463958060288337,5673.68290306868,10540.113536155202,415.0,5.0,172225.0,2075.0,25.0
jet airways,2019-06-15,delhi,cochin,DEL → AMD → BOM → COK,23:05:00,04:25 17 Jun,29h 20m,2 stops,No info,15339,15,6,5,1,2,23,Night,15339,9.638219074921247,5,0,29.0,20.0,1760.0,Long,0.42463958060288337,0.42463958060288337,11643.92335671603,10540.113536155202,1760.0,6.0,3097600.0,10560.0,36.0
air india,2019-03-09,banglore,new delhi,BLR → DEL,21:10:00,23:55,2h 45m,non-stop,No info,7591,9,3,5,1,1,21,Night,7591,8.934850340289763,5,0,2.0,45.0,165.0,Medium,0.20567309492604383,0.0872495787305748,9612.427755568247,8017.464269458353,165.0,3.0,27225.0,495.0,9.0
jet airways,2019-06-01,delhi,cochin,DEL → BOM → COK,11:30:00,04:25 02 Jun,16h 55m,1 stop,In-flight meal not included,10262,1,6,5,1,2,11,Morning,10262,9.236300473645716,5,0,16.0,55.0,1015.0,Long,0.42463958060288337,0.42463958060288337,11643.92335671603,10540.113536155202,1015.0,6.0,1030225.0,6090.0,36.0
jet airways,2019-05-21,kolkata,banglore,CCU → BOM → BLR,06:30:00,16:20,9h 50m,1 stop,In-flight meal not included,10844,21,5,1,0,2,6,Morning,10844,9.291459423260974,1,0,9.0,50.0,590.0,Long,0.2687698932784123,0.2687698932784123,11643.92335671603,9158.389411354929,590.0,5.0,348100.0,2950.0,25.0
jet airways,2019-06-06,delhi,cochin,DEL → JAI → BOM → COK,09:40:00,04:25 07 Jun,18h 45m,2 stops,No info,13014,6,6,3,0,2,9,Morning,13014,9.473857817428666,3,0,18.0,45.0,1125.0,Long,0.42463958060288337,0.42463958060288337,11643.92335671603,10540.113536155202,1125.0,6.0,1265625.0,6750.0,36.0
air india,2019-05-18,kolkata,banglore,CCU → GAU → BLR,16:45:00,21:05 19 May,28h 20m,1 stop,No info,7872,18,5,5,1,2,16,Afternoon,7872,8.971194463184467,5,0,28.0,20.0,1700.0,Long,0.2687698932784123,0.2687698932784123,9612.427755568247,9158.389411354929,1700.0,5.0,2890000.0,8500.0,25.0
indigo,2019-05-15,delhi,cochin,DEL → COK,14:25:00,17:40,3h 15m,non-stop,No info,6541,15,5,2,0,2,14,Afternoon,6541,8.785998208098329,2,0,3.0,15.0,195.0,Medium,0.42463958060288337,0.42463958060288337,5673.68290306868,10540.113536155202,195.0,5.0,38025.0,975.0,25.0
air india,2019-03-15,banglore,new delhi,BLR → COK → DEL,06:55:00,23:20,16h 25m,1 stop,No info,6987,15,3,4,0,1,6,Morning,6987,8.851949671253948,4,0,16.0,25.0,985.0,Long,0.20567309492604383,0.0872495787305748,9612.427755568247,8017.464269458353,985.0,3.0,970225.0,2955.0,9.0
indigo,2019-06-01,banglore,delhi,BLR → DEL,18:55:00,21:50,2h 55m,non-stop,No info,4823,1,6,5,1,2,18,Evening,4823,8.481358738407021,5,0,2.0,55.0,175.0,Medium,0.20567309492604383,0.11842351619546901,5673.68290306868,8017.464269458353,175.0,6.0,30625.0,1050.0,36.0
air india,2019-05-21,banglore,delhi,BLR → DEL,05:45:00,08:45,3h,non-stop,No info,6961,21,5,1,0,2,5,Morning,6961,8.848222068371385,1,0,3.0,0.0,180.0,Medium,0.20567309492604383,0.11842351619546901,9612.427755568247,8017.464269458353,180.0,5.0,32400.0,900.0,25.0
jet airways,2019-06-12,kolkata,banglore,CCU → BOM → BLR,06:30:00,18:15,11h 45m,1 stop,In-flight meal not included,9899,12,6,2,0,2,6,Morning,9899,9.20029003612268,2,0,11.0,45.0,705.0,Long,0.2687698932784123,0.2687698932784123,11643.92335671603,9158.389411354929,705.0,6.0,497025.0,4230.0,36.0
jet airways,2019-03-12,banglore,new delhi,BLR → MAA → DEL,09:45:00,16:00,6h 15m,1 stop,No info,12295,12,3,1,0,1,9,Morning,12295,9.417029285218431,1,0,6.0,15.0,375.0,Long,0.20567309492604383,0.0872495787305748,11643.92335671603,8017.464269458353,375.0,3.0,140625.0,1125.0,9.0
air india,2019-06-12,kolkata,banglore,CCU → BBI → HYD → BLR,09:10:00,11:05 13 Jun,25h 55m,2 stops,No info,6117,12,6,2,0,2,9,Morning,6117,8.718990524710849,2,0,25.0,55.0,1555.0,Long,0.2687698932784123,0.2687698932784123,9612.427755568247,9158.389411354929,1555.0,6.0,2418025.0,9330.0,36.0
spicejet,2019-05-01,chennai,kolkata,MAA → CCU,09:45:00,12:00,2h 15m,non-stop,No check-in baggage included,3543,1,5,2,0,2,9,Morning,3543,8.173011311724972,2,0,2.0,15.0,135.0,Medium,0.03566747800037446,0.03566747800037446,4338.284841075794,4789.892388451443,135.0,5.0,18225.0,675.0,25.0
air india,2019-03-06,delhi,cochin,DEL → AMD → BOM → COK,16:40:00,19:15 07 Mar,26h 35m,2 stops,No info,12646,6,3,2,0,1,16,Afternoon,12646,9.445175311879977,2,0,26.0,35.0,1595.0,Long,0.42463958060288337,0.42463958060288337,9612.427755568247,10540.113536155202,1595.0,3.0,2544025.0,4785.0,9.0
spicejet,2019-05-18,banglore,delhi,BLR → DEL,21:10:00,00:05 19 May,2h 55m,non-stop,No check-in baggage included,3919,18,5,5,1,2,21,Night,3919,8.273846932784508,5,0,2.0,55.0,175.0,Medium,0.20567309492604383,0.11842351619546901,4338.284841075794,8017.464269458353,175.0,5.0,30625.0,875.0,25.0
air india,2019-03-15,banglore,new delhi,BLR → MAA → DEL,11:50:00,11:35 16 Mar,23h 45m,1 stop,No info,6982,15,3,4,0,1,11,Morning,6982,8.851233902846035,4,0,23.0,45.0,1425.0,Long,0.20567309492604383,0.0872495787305748,9612.427755568247,8017.464269458353,1425.0,3.0,2030625.0,4275.0,9.0
vistara,2019-03-24,kolkata,banglore,CCU → DEL → BLR,17:00:00,18:45 25 Mar,25h 45m,1 stop,No info,13100,24,3,6,1,1,17,Evening,13100,9.48044384215367,6,0,25.0,45.0,1545.0,Long,0.2687698932784123,0.2687698932784123,7796.348643006263,9158.389411354929,1545.0,3.0,2387025.0,4635.0,9.0
jet airways,2019-05-27,delhi,cochin,DEL → BOM → COK,09:00:00,19:00,10h,1 stop,No info,16079,27,5,0,0,2,9,Morning,16079,9.685331542732955,0,0,10.0,0.0,600.0,Long,0.42463958060288337,0.42463958060288337,11643.92335671603,10540.113536155202,600.0,5.0,360000.0,3000.0,25.0
multiple carriers,2019-03-09,delhi,cochin,DEL → BOM → COK,06:40:00,19:15,12h 35m,1 stop,No info,13082,9,3,5,1,1,6,Morning,13082,9.479068956510876,5,0,12.0,35.0,755.0,Long,0.42463958060288337,0.42463958060288337,10902.678093645485,10540.113536155202,755.0,3.0,570025.0,2265.0,9.0
air india,2019-05-03,banglore,delhi,BLR → DEL,13:20:00,16:10,2h 50m,non-stop,No info,6121,3,5,4,0,2,13,Afternoon,6121,8.719644119505357,4,0,2.0,50.0,170.0,Medium,0.20567309492604383,0.11842351619546901,9612.427755568247,8017.464269458353,170.0,5.0,28900.0,850.0,25.0
indigo,2019-06-12,banglore,delhi,BLR → DEL,16:55:00,19:55,3h,non-stop,No info,4823,12,6,2,0,2,16,Afternoon,4823,8.481358738407021,2,0,3.0,0.0,180.0,Medium,0.20567309492604383,0.11842351619546901,5673.68290306868,8017.464269458353,180.0,6.0,32400.0,1080.0,36.0
jet airways,2019-05-18,kolkata,banglore,CCU → BOM → BLR,18:55:00,04:40 19 May,9h 45m,1 stop,No info,13941,18,5,5,1,2,18,Evening,13941,9.542661146046344,5,0,9.0,45.0,585.0,Long,0.2687698932784123,0.2687698932784123,11643.92335671603,9158.389411354929,585.0,5.0,342225.0,2925.0,25.0
jet airways,2019-04-03,banglore,delhi,BLR → DEL,18:55:00,22:00,3h 5m,non-stop,In-flight meal not included,4544,3,4,2,0,2,18,Evening,4544,8.421783006611578,2,0,3.0,5.0,185.0,Medium,0.20567309492604383,0.11842351619546901,11643.92335671603,8017.464269458353,185.0,4.0,34225.0,740.0,16.0
air india,2019-04-15,kolkata,banglore,CCU → BLR,20:45:00,23:20,2h 35m,non-stop,No info,4145,15,4,0,0,2,20,Evening,4145,8.329899292995725,0,0,2.0,35.0,155.0,Medium,0.2687698932784123,0.2687698932784123,9612.427755568247,9158.389411354929,155.0,4.0,24025.0,620.0,16.0
spicejet,2019-04-06,banglore,delhi,BLR → DEL,21:10:00,00:05 07 Apr,2h 55m,non-stop,No check-in baggage included,3919,6,4,5,1,2,21,Night,3919,8.273846932784508,5,0,2.0,55.0,175.0,Medium,0.20567309492604383,0.11842351619546901,4338.284841075794,8017.464269458353,175.0,4.0,30625.0,700.0,16.0
vistara,2019-06-01,chennai,kolkata,MAA → CCU,17:45:00,20:05,2h 20m,non-stop,No info,11982,1,6,5,1,2,17,Evening,11982,9.391244257682516,5,0,2.0,20.0,140.0,Medium,0.03566747800037446,0.03566747800037446,7796.348643006263,4789.892388451443,140.0,6.0,19600.0,840.0,36.0
indigo,2019-06-27,delhi,cochin,DEL → MAA → COK,02:00:00,07:25,5h 25m,1 stop,No info,5636,27,6,3,0,2,2,Late Night,5636,8.637107288081575,3,0,5.0,25.0,325.0,Long,0.42463958060288337,0.42463958060288337,5673.68290306868,10540.113536155202,325.0,6.0,105625.0,1950.0,36.0
air india,2019-03-27,delhi,cochin,DEL → AMD → BOM → COK,16:40:00,19:15 28 Mar,26h 35m,2 stops,No info,8656,27,3,2,0,1,16,Afternoon,8656,9.066123521215774,2,0,26.0,35.0,1595.0,Long,0.42463958060288337,0.42463958060288337,9612.427755568247,10540.113536155202,1595.0,3.0,2544025.0,4785.0,9.0
jet airways,2019-05-12,kolkata,banglore,CCU → BOM → BLR,16:30:00,22:35,6h 5m,1 stop,In-flight meal not included,10844,12,5,6,1,2,16,Afternoon,10844,9.291459423260974,6,0,6.0,5.0,365.0,Long,0.2687698932784123,0.2687698932784123,11643.92335671603,9158.389411354929,365.0,5.0,133225.0,1825.0,25.0
multiple carriers,2019-06-24,delhi,cochin,DEL → HYD → COK,07:05:00,16:10,9h 5m,1 stop,No info,9856,24,6,0,0,2,7,Morning,9856,9.19593714166544,0,0,9.0,5.0,545.0,Long,0.42463958060288337,0.42463958060288337,10902.678093645485,10540.113536155202,545.0,6.0,297025.0,3270.0,36.0
indigo,2019-04-09,banglore,delhi,BLR → DEL,04:00:00,06:50,2h 50m,non-stop,No info,3943,9,4,1,0,2,4,Late Night,3943,8.279950715722526,1,0,2.0,50.0,170.0,Medium,0.20567309492604383,0.11842351619546901,5673.68290306868,8017.464269458353,170.0,4.0,28900.0,680.0,16.0
air india,2019-03-03,banglore,new delhi,BLR → BOM → AMD → DEL,17:25:00,08:45 07 Mar,15h 20m,2 stops,No info,11570,3,3,6,1,1,17,Evening,11570,9.356257246876336,6,0,15.0,20.0,920.0,Long,0.20567309492604383,0.0872495787305748,9612.427755568247,8017.464269458353,920.0,3.0,846400.0,2760.0,9.0
air asia,2019-04-12,kolkata,banglore,CCU → BLR,19:55:00,22:25,2h 30m,non-stop,No info,4409,12,4,4,0,2,19,Evening,4409,8.391629968440892,4,0,2.0,30.0,150.0,Medium,0.2687698932784123,0.2687698932784123,5590.260188087775,9158.389411354929,150.0,4.0,22500.0,600.0,16.0
air india,2019-06-01,delhi,cochin,DEL → COK,14:10:00,17:10,3h,non-stop,No info,6934,1,6,5,1,2,14,Afternoon,6934,8.844336332748933,5,0,3.0,0.0,180.0,Medium,0.42463958060288337,0.42463958060288337,9612.427755568247,10540.113536155202,180.0,6.0,32400.0,1080.0,36.0
jet airways,2019-03-12,banglore,new delhi,BLR → BOM → DEL,22:55:00,10:25 13 Mar,11h 30m,1 stop,No info,13817,12,3,1,0,1,22,Night,13817,9.53372736904874,1,0,11.0,30.0,690.0,Long,0.20567309492604383,0.0872495787305748,11643.92335671603,8017.464269458353,690.0,3.0,476100.0,2070.0,9.0
jet airways,2019-05-09,kolkata,banglore,CCU → DEL → BLR,09:35:00,09:45 10 May,24h 10m,1 stop,No info,12121,9,5,3,0,2,9,Morning,12121,9.402777262511233,3,0,24.0,10.0,1450.0,Long,0.2687698932784123,0.2687698932784123,11643.92335671603,9158.389411354929,1450.0,5.0,2102500.0,7250.0,25.0
indigo,2019-06-18,kolkata,banglore,CCU → BLR,17:15:00,19:50,2h 35m,non-stop,No info,4804,18,6,1,0,2,17,Evening,4804,8.477412321404392,1,0,2.0,35.0,155.0,Medium,0.2687698932784123,0.2687698932784123,5673.68290306868,9158.389411354929,155.0,6.0,24025.0,930.0,36.0
jet airways,2019-06-12,banglore,delhi,BLR → DEL,08:20:00,11:20,3h,non-stop,In-flight meal not included,5769,12,6,2,0,2,8,Morning,5769,8.660427359502146,2,0,3.0,0.0,180.0,Medium,0.20567309492604383,0.11842351619546901,11643.92335671603,8017.464269458353,180.0,6.0,32400.0,1080.0,36.0
spicejet,2019-05-18,kolkata,banglore,CCU → BLR,14:55:00,17:25,2h 30m,non-stop,No info,4174,18,5,5,1,2,14,Afternoon,4174,8.336869637284956,5,0,2.0,30.0,150.0,Medium,0.2687698932784123,0.2687698932784123,4338.284841075794,9158.389411354929,150.0,5.0,22500.0,750.0,25.0
spicejet,2019-03-24,banglore,new delhi,BLR → DEL,09:35:00,12:30,2h 55m,non-stop,No info,6309,24,3,6,1,1,9,Morning,6309,8.749890955535259,6,0,2.0,55.0,175.0,Medium,0.20567309492604383,0.0872495787305748,4338.284841075794,8017.464269458353,175.0,3.0,30625.0,525.0,9.0
spicejet,2019-05-18,mumbai,hyderabad,BOM → HYD,05:45:00,07:15,1h 30m,non-stop,No check-in baggage included,1965,18,5,5,1,2,5,Morning,1965,7.583756300707112,5,0,1.0,30.0,90.0,Short,0.06524995319228609,0.06524995319228609,4338.284841075794,5059.708751793401,90.0,5.0,8100.0,450.0,25.0
multiple carriers,2019-05-27,delhi,cochin,DEL → BOM → COK,07:05:00,21:00,13h 55m,1 stop,In-flight meal not included,10406,27,5,0,0,2,7,Morning,10406,9.25023393563786,0,0,13.0,55.0,835.0,Long,0.42463958060288337,0.42463958060288337,10902.678093645485,10540.113536155202,835.0,5.0,697225.0,4175.0,25.0
air india,2019-05-12,kolkata,banglore,CCU → BBI → BLR,09:10:00,13:15,4h 5m,1 stop,No info,8996,12,5,6,1,2,9,Morning,8996,9.10464646741712,6,0,4.0,5.0,245.0,Medium,0.2687698932784123,0.2687698932784123,9612.427755568247,9158.389411354929,245.0,5.0,60025.0,1225.0,25.0
jet airways,2019-05-01,kolkata,banglore,CCU → BOM → BLR,08:25:00,18:15,9h 50m,1 stop,In-flight meal not included,10844,1,5,2,0,2,8,Morning,10844,9.291459423260974,2,0,9.0,50.0,590.0,Long,0.2687698932784123,0.2687698932784123,11643.92335671603,9158.389411354929,590.0,5.0,348100.0,2950.0,25.0
multiple carriers,2019-06-27,delhi,cochin,DEL → BOM → COK,18:15:00,01:30 28 Jun,7h 15m,1 stop,No info,13377,27,6,3,0,2,18,Evening,13377,9.501366845678351,3,0,7.0,15.0,435.0,Long,0.42463958060288337,0.42463958060288337,10902.678093645485,10540.113536155202,435.0,6.0,189225.0,2610.0,36.0
spicejet,2019-05-01,kolkata,banglore,CCU → KNU → BLR,11:35:00,18:50,7h 15m,1 stop,No info,8479,1,5,2,0,2,11,Morning,8479,9.045465728785947,2,0,7.0,15.0,435.0,Long,0.2687698932784123,0.2687698932784123,4338.284841075794,9158.389411354929,435.0,5.0,189225.0,2175.0,25.0
jet airways,2019-03-01,banglore,new delhi,BLR → BOM → DEL,18:40:00,09:00 02 Mar,14h 20m,1 stop,No info,31825,1,3,4,0,1,18,Evening,23017,10.36803884477013,4,0,14.0,20.0,860.0,Long,0.20567309492604383,0.0872495787305748,11643.92335671603,8017.464269458353,860.0,3.0,739600.0,2580.0,9.0
goair,2019-03-24,banglore,new delhi,BLR → DEL,20:55:00,23:50,2h 55m,non-stop,No info,5706,24,3,6,1,1,20,Evening,5706,8.649448770536708,6,0,2.0,55.0,175.0,Medium,0.20567309492604383,0.0872495787305748,5861.056701030928,8017.464269458353,175.0,3.0,30625.0,525.0,9.0
jet airways,2019-03-18,banglore,new delhi,BLR → BOM → DEL,11:40:00,08:15 16 Mar,20h 35m,1 stop,No info,12284,18,3,0,0,1,11,Morning,12284,9.41613428495528,0,0,20.0,35.0,1235.0,Long,0.20567309492604383,0.0872495787305748,11643.92335671603,8017.464269458353,1235.0,3.0,1525225.0,3705.0,9.0
jet airways,2019-04-24,banglore,delhi,BLR → DEL,08:20:00,11:20,3h,non-stop,In-flight meal not included,4544,24,4,2,0,2,8,Morning,4544,8.421783006611578,2,0,3.0,0.0,180.0,Medium,0.20567309492604383,0.11842351619546901,11643.92335671603,8017.464269458353,180.0,4.0,32400.0,720.0,16.0
jet airways,2019-03-27,delhi,cochin,DEL → BOM → COK,11:30:00,18:50,7h 20m,1 stop,In-flight meal not included,6017,27,3,2,0,1,11,Morning,6017,8.70251025718999,2,0,7.0,20.0,440.0,Long,0.42463958060288337,0.42463958060288337,11643.92335671603,10540.113536155202,440.0,3.0,193600.0,1320.0,9.0
jet airways,2019-05-21,kolkata,banglore,CCU → BOM → BLR,08:25:00,16:20,7h 55m,1 stop,No info,14781,21,5,1,0,2,8,Morning,14781,9.601165503344832,1,0,7.0,55.0,475.0,Long,0.2687698932784123,0.2687698932784123,11643.92335671603,9158.389411354929,475.0,5.0,225625.0,2375.0,25.0
air india,2019-06-06,delhi,cochin,DEL → JDH → BOM → COK,12:55:00,19:15 07 Jun,30h 20m,2 stops,No info,12646,6,6,3,0,2,12,Afternoon,12646,9.445175311879977,3,0,30.0,20.0,1820.0,Long,0.42463958060288337,0.42463958060288337,9612.427755568247,10540.113536155202,1820.0,6.0,3312400.0,10920.0,36.0
indigo,2019-06-09,chennai,kolkata,MAA → CCU,11:35:00,14:00,2h 25m,non-stop,No info,3858,9,6,6,1,2,11,Morning,3858,8.258163361537619,6,0,2.0,25.0,145.0,Medium,0.03566747800037446,0.03566747800037446,5673.68290306868,4789.892388451443,145.0,6.0,21025.0,870.0,36.0
spicejet,2019-04-01,delhi,cochin,DEL → BLR → COK,17:55:00,22:50,4h 55m,1 stop,No info,4957,1,4,0,0,2,17,Evening,4957,8.508757712595136,0,0,4.0,55.0,295.0,Medium,0.42463958060288337,0.42463958060288337,4338.284841075794,10540.113536155202,295.0,4.0,87025.0,1180.0,16.0
jet airways,2019-06-24,delhi,cochin,DEL → BOM → COK,17:30:00,12:35 25 Jun,19h 5m,1 stop,In-flight meal not included,10262,24,6,0,0,2,17,Evening,10262,9.236300473645716,0,0,19.0,5.0,1145.0,Long,0.42463958060288337,0.42463958060288337,11643.92335671603,10540.113536155202,1145.0,6.0,1311025.0,6870.0,36.0
jet airways,2019-03-24,kolkata,banglore,CCU → BOM → BLR,19:45:00,23:25 25 Mar,27h 40m,1 stop,In-flight meal not included,10031,24,3,6,1,1,19,Evening,10031,9.213535262872702,6,0,27.0,40.0,1660.0,Long,0.2687698932784123,0.2687698932784123,11643.92335671603,9158.389411354929,1660.0,3.0,2755600.0,4980.0,9.0
jet airways,2019-05-12,kolkata,banglore,CCU → BOM → BLR,18:55:00,09:20 13 May,14h 25m,1 stop,No info,14388,12,5,6,1,2,18,Evening,14388,9.574219304763416,6,0,14.0,25.0,865.0,Long,0.2687698932784123,0.2687698932784123,11643.92335671603,9158.389411354929,865.0,5.0,748225.0,4325.0,25.0
jet airways,2019-05-15,kolkata,banglore,CCU → BOM → BLR,18:55:00,22:35 16 May,27h 40m,1 stop,In-flight meal not included,10844,15,5,2,0,2,18,Evening,10844,9.291459423260974,2,0,27.0,40.0,1660.0,Long,0.2687698932784123,0.2687698932784123,11643.92335671603,9158.389411354929,1660.0,5.0,2755600.0,8300.0,25.0
jet airways,2019-03-27,delhi,cochin,DEL → AMD → BOM → COK,19:10:00,19:45 28 Mar,24h 35m,2 stops,In-flight meal not included,8882,27,3,2,0,1,19,Evening,8882,9.0918946167697,2,0,24.0,35.0,1475.0,Long,0.42463958060288337,0.42463958060288337,11643.92335671603,10540.113536155202,1475.0,3.0,2175625.0,4425.0,9.0
jet airways,2019-06-24,delhi,cochin,DEL → JAI → BOM → COK,09:40:00,12:35 25 Jun,26h 55m,2 stops,No info,13014,24,6,0,0,2,9,Morning,13014,9.473857817428666,0,0,26.0,55.0,1615.0,Long,0.42463958060288337,0.42463958060288337,11643.92335671603,10540.113536155202,1615.0,6.0,2608225.0,9690.0,36.0
