Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price,journey_day,journey_month,journey_weekday,is_weekend,quarter,dep_hour,dep_time_bin,Price_capped,Price_log
air india,2019-03-12,banglore,new delhi,BLR → BOM → NAG → DEL,08:50:00,10:15 13 Mar,25h 25m,2 stops,No info,12778,12,3,1,0,1,8,Morning,12778,9.455558477608703
air india,2019-06-12,kolkata,banglore,CCU → IXR → DEL → BLR,05:50:00,08:55 13 Jun,27h 5m,2 stops,No info,12723,12,6,2,0,2,5,Morning,12723,9.451245252869034
indigo,2019-06-24,kolkata,banglore,CCU → BLR,11:30:00,14:05,2h 35m,non-stop,No info,4804,24,6,0,0,2,11,Morning,4804,8.477412321404392
indigo,2019-04-18,banglore,delhi,BLR → DEL,20:00:00,22:50,2h 50m,non-stop,No info,4823,18,4,3,0,2,20,Evening,4823,8.481358738407021
air asia,2019-06-27,delhi,cochin,DEL → BLR → COK,07:55:00,13:25,5h 30m,1 stop,No info,6152,27,6,3,0,2,7,Morning,6152,8.724695046740491
vistara,2019-06-27,delhi,cochin,DEL → COK,06:00:00,09:10,3h 10m,non-stop,No info,6216,27,6,3,0,2,6,Morning,6216,8.735042754269337
indigo,2019-06-24,delhi,cochin,DEL → BLR → COK,02:00:00,07:45,5h 45m,1 stop,No info,6016,24,6,0,0,2,2,Late Night,6016,8.702344075220351
multiple carriers,2019-06-27,delhi,cochin,DEL → BOM → COK,09:15:00,19:00,9h 45m,1 stop,No info,11622,27,6,3,0,2,9,Morning,11622,9.360741172643708
air india,2019-05-06,kolkata,banglore,CCU → BBI → BOM → BLR,12:00:00,21:50,9h 50m,2 stops,No info,10151,6,5,0,0,2,12,Afternoon,10151,9.225426009394223
jet airways,2019-03-27,delhi,cochin,DEL → IXC → BOM → COK,06:20:00,04:25 28 Mar,22h 5m,2 stops,No info,12273,27,3,2,0,1,6,Morning,12273,9.415238482949043
jet airways,2019-06-12,delhi,cochin,DEL → ATQ → BOM → COK,20:00:00,04:25 13 Jun,8h 25m,2 stops,In-flight meal not included,12410,12,6,2,0,2,20,Evening,12410,9.426338455129521
jet airways,2019-03-12,banglore,new delhi,BLR → BOM → DEL,05:45:00,08:15 13 Mar,26h 30m,1 stop,No info,12547,12,3,1,0,1,5,Morning,12547,9.43731656931057
jet airways,2019-06-15,delhi,cochin,DEL → BOM → COK,22:50:00,12:35 16 Jun,13h 45m,1 stop,In-flight meal not included,10262,15,6,5,1,2,22,Night,10262,9.236300473645715
multiple carriers,2019-05-09,delhi,cochin,DEL → BOM → COK,11:30:00,19:15,7h 45m,1 stop,No info,14323,9,5,3,0,2,11,Morning,14323,9.569691731118324
jet airways,2019-06-21,mumbai,hyderabad,BOM → HYD,19:35:00,21:05,1h 30m,non-stop,In-flight meal not included,3210,21,6,4,0,2,19,Evening,3210,8.074337694089515
multiple carriers,2019-03-03,delhi,cochin,DEL → BOM → COK,10:00:00,21:00,11h,1 stop,No info,16863,3,3,6,1,1,10,Morning,16863,9.73293645134109
multiple carriers,2019-06-01,delhi,cochin,DEL → BOM → COK,11:25:00,19:15,7h 50m,1 stop,No info,8937,1,6,5,1,2,11,Morning,8937,9.098067129493398
jet airways,2019-03-27,delhi,cochin,DEL → AMD → BOM → COK,19:10:00,04:25 29 Mar,33h 15m,2 stops,No info,10929,27,3,2,0,1,19,Evening,10929,9.299266581170585
indigo,2019-06-09,delhi,cochin,DEL → BOM → COK,10:35:00,01:30 10 Jun,14h 55m,1 stop,No info,6104,9,6,6,1,2,10,Morning,6104,8.716863386544805
spicejet,2019-03-21,delhi,cochin,DEL → MAA → COK,15:55:00,21:55,6h,1 stop,No info,5511,21,3,3,0,1,15,Afternoon,5511,8.614682812693495
jet airways,2019-03-24,kolkata,banglore,CCU → BOM → BLR,21:10:00,16:20 25 Mar,19h 10m,1 stop,No info,13759,24,3,6,1,1,21,Night,13759,9.529521111487334
air india,2019-05-21,delhi,cochin,DEL → NAG → BOM → COK,05:55:00,07:40 22 May,25h 45m,2 stops,No info,11543,21,5,1,0,2,5,Morning,11543,9.353921100453707
jet airways,2019-05-18,kolkata,banglore,CCU → DEL → BLR,09:35:00,19:10,9h 35m,1 stop,No info,13067,18,5,5,1,2,9,Morning,13067,9.477921772720961
jet airways,2019-06-15,delhi,cochin,DEL → BOM → COK,07:05:00,04:25 16 Jun,21h 20m,1 stop,In-flight meal not included,10262,15,6,5,1,2,7,Morning,10262,9.236300473645715
air india,2019-06-06,delhi,cochin,DEL → CCU → BOM → COK,16:55:00,19:15 07 Jun,26h 20m,2 stops,No info,13591,6,6,3,0,2,16,Afternoon,13591,9.517236663351769
jet airways,2019-03-27,delhi,cochin,DEL → AMD → BOM → COK,19:10:00,19:45 28 Mar,24h 35m,2 stops,No info,10929,27,3,2,0,1,19,Evening,10929,9.299266581170585
jet airways,2019-04-27,banglore,delhi,BLR → DEL,19:50:00,22:50,3h,non-stop,No info,7229,27,4,5,1,2,19,Evening,7229,8.88599431515281
air asia,2019-05-15,delhi,cochin,DEL → BLR → COK,07:55:00,13:25,5h 30m,1 stop,No info,6451,15,5,2,0,2,7,Morning,6451,8.772145439245099
indigo,2019-03-03,chennai,kolkata,MAA → CCU,11:35:00,14:00,2h 25m,non-stop,No info,7295,3,3,6,1,1,11,Morning,7295,8.895081531754167
indigo,2019-06-03,banglore,delhi,BLR → DEL,01:30:00,04:15,2h 45m,non-stop,No info,3943,3,6,0,0,2,1,Late Night,3943,8.279950715722526
spicejet,2019-05-15,banglore,delhi,BLR → DEL,21:10:00,00:05 16 May,2h 55m,non-stop,No check-in baggage included,3573,15,5,2,0,2,21,Night,3573,8.181440695719374
air india,2019-06-24,delhi,cochin,DEL → GOI → BOM → COK,22:00:00,19:15 25 Jun,21h 15m,2 stops,No info,9181,24,6,0,0,2,22,Night,9181,9.125000324809168
air india,2019-03-03,delhi,cochin,DEL → MAA → COK,09:45:00,09:25 04 Mar,23h 40m,1 stop,No info,24017,3,3,6,1,1,9,Morning,23017,10.086558828220628
air india,2019-03-09,delhi,cochin,DEL → GOI → BOM → COK,10:55:00,19:15 10 Mar,32h 20m,2 stops,No info,17476,9,3,5,1,1,10,Morning,17476,9.76864100976636
air india,2019-04-09,kolkata,banglore,CCU → HYD → BLR,19:00:00,11:05 10 Apr,16h 5m,1 stop,No info,4647,9,4,1,0,2,19,Evening,4647,8.444192298531748
indigo,2019-05-27,delhi,cochin,DEL → BOM → COK,11:25:00,21:00,9h 35m,1 stop,No info,6314,27,5,0,0,2,11,Morning,6314,8.750683034784592
jet airways,2019-06-06,delhi,cochin,DEL → NAG → BOM → COK,14:35:00,04:25 07 Jun,13h 50m,2 stops,No info,13376,6,6,3,0,2,14,Afternoon,13376,9.501292093295586
jet airways,2019-03-18,banglore,new delhi,BLR → BOM → DEL,05:45:00,16:10,10h 25m,1 stop,No info,12284,18,3,0,0,1,5,Morning,12284,9.41613428495528
jet airways,2019-05-09,banglore,delhi,BLR → DEL,08:20:00,11:20,3h,non-stop,No info,7229,9,5,3,0,2,8,Morning,7229,8.88599431515281
multiple carriers,2019-05-01,delhi,cochin,DEL → BOM → COK,08:30:00,19:00,10h 30m,1 stop,No info,9627,1,5,2,0,2,8,Morning,9627,9.172430798902962
air india,2019-04-01,kolkata,banglore,CCU → BBI → BOM → BLR,12:00:00,21:50,9h 50m,2 stops,No info,9258,1,4,0,0,2,12,Afternoon,9258,9.133351330448047
spicejet,2019-06-03,kolkata,banglore,CCU → BLR,09:00:00,11:25,2h 25m,non-stop,No info,3873,3,6,0,0,2,9,Morning,3873,8.262042843966942
spicejet,2019-05-15,kolkata,banglore,CCU → BLR,22:20:00,00:40 16 May,2h 20m,non-stop,No check-in baggage included,3841,15,5,2,0,2,22,Night,3841,8.253748343328501
multiple carriers,2019-05-27,delhi,cochin,DEL → HYD → COK,09:45:00,22:30,12h 45m,1 stop,No info,10486,27,5,0,0,2,9,Morning,10486,9.257891673834406
jet airways,2019-03-03,delhi,cochin,DEL → BOM → COK,16:00:00,18:50 04 Mar,26h 50m,1 stop,No info,17234,3,3,6,1,1,16,Afternoon,17234,9.754697478950966
indigo,2019-06-27,delhi,cochin,DEL → BLR → COK,05:10:00,10:05,4h 55m,1 stop,No info,6496,27,6,3,0,2,5,Morning,6496,8.77909581088053
multiple carriers,2019-05-27,delhi,cochin,DEL → BOM → COK,08:30:00,19:00,10h 30m,1 stop,No info,9627,27,5,0,0,2,8,Morning,9627,9.172430798902962
air india,2019-06-12,kolkata,banglore,CCU → BOM → BLR,16:50:00,11:10 13 Jun,18h 20m,1 stop,No info,8366,12,6,2,0,2,16,Afternoon,8366,9.032050676295599
jet airways,2019-05-27,delhi,cochin,DEL → ATQ → BOM → COK,20:00:00,04:25 28 May,8h 25m,2 stops,In-flight meal not included,15318,27,5,0,0,2,20,Evening,15318,9.636849167012697
spicejet,2019-03-24,kolkata,banglore,CCU → KNU → BLR,11:35:00,18:50,7h 15m,1 stop,No info,9923,24,3,6,1,1,11,Morning,9923,9.202711344811691
jet airways,2019-04-01,kolkata,banglore,CCU → GAU → BLR,10:20:00,17:35,7h 15m,1 stop,In-flight meal not included,6077,1,4,0,0,2,10,Morning,6077,8.712430973476739
air india,2019-06-09,chennai,kolkata,MAA → CCU,11:40:00,13:55,2h 15m,non-stop,No info,4667,9,6,6,1,2,11,Morning,4667,8.448485993406447
multiple carriers,2019-05-09,delhi,cochin,DEL → BOM → COK,08:30:00,19:15,10h 45m,1 stop,No info,8099,9,5,3,0,2,8,Morning,8099,8.99961934066053
spicejet,2019-05-01,mumbai,hyderabad,BOM → HYD,13:15:00,14:45,1h 30m,non-stop,No check-in baggage included,2385,1,5,2,0,2,13,Afternoon,2385,7.777373602657861
multiple carriers,2019-06-27,delhi,cochin,DEL → IDR → BOM → COK,15:05:00,01:30 28 Jun,10h 25m,2 stops,No info,15965,27,6,3,0,2,15,Afternoon,15965,9.678216740205745
jet airways,2019-05-06,kolkata,banglore,CCU → BOM → BLR,06:30:00,18:15,11h 45m,1 stop,In-flight meal not included,10844,6,5,0,0,2,6,Morning,10844,9.291459423260974
air india,2019-05-12,banglore,delhi,BLR → DEL,13:20:00,16:10,2h 50m,non-stop,No info,6121,12,5,6,1,2,13,Afternoon,6121,8.719644119505357
indigo,2019-04-24,banglore,delhi,BLR → DEL,22:10:00,01:00 25 Apr,2h 50m,non-stop,No info,3625,24,4,2,0,2,22,Night,3625,8.195885391314796
multiple carriers,2019-05-27,delhi,cochin,DEL → BOM → COK,07:30:00,21:00,13h 30m,1 stop,No info,8475,27,5,0,0,2,7,Morning,8475,9.04499391938819
jet airways,2019-05-27,delhi,cochin,DEL → BOM → COK,07:05:00,19:00,11h 55m,1 stop,In-flight meal not included,12898,27,5,0,0,2,7,Morning,12898,9.464905067965136
indigo,2019-03-06,delhi,cochin,DEL → MAA → COK,02:05:00,07:25,5h 20m,1 stop,No info,10851,6,3,2,0,1,2,Late Night,10851,9.292104673778823
air india,2019-03-21,delhi,cochin,DEL → BLR → COK,09:45:00,23:00,13h 15m,1 stop,No info,5704,21,3,3,0,1,9,Morning,5704,8.649098262296176
vistara,2019-03-18,banglore,new delhi,BLR → DEL,21:10:00,00:05 16 Mar,2h 55m,non-stop,No info,11598,18,3,0,0,1,21,Night,11598,9.358674166481876
multiple carriers,2019-05-27,delhi,cochin,DEL → BOM → COK,08:30:00,19:15,10h 45m,1 stop,No info,9149,27,5,0,0,2,8,Morning,9149,9.121509158269568
air india,2019-06-15,kolkata,banglore,CCU → BLR,20:45:00,23:20,2h 35m,non-stop,No info,4145,15,6,5,1,2,20,Evening,4145,8.329899292995725
goair,2019-05-21,delhi,cochin,DEL → BOM → COK,10:35:00,19:35,9h,1 stop,No info,6195,21,5,1,0,2,10,Morning,6195,8.73165920153676
indigo,2019-05-09,delhi,cochin,DEL → BOM → COK,11:25:00,21:00,9h 35m,1 stop,No info,6979,9,5,3,0,2,11,Morning,6979,8.850804195756417
air india,2019-03-15,banglore,new delhi,BLR → DEL,13:20:00,16:10,2h 50m,non-stop,No info,7276,15,3,4,0,1,13,Afternoon,7276,8.892473968347087
spicejet,2019-05-15,delhi,cochin,DEL → PNQ → COK,08:45:00,13:15,4h 30m,1 stop,No check-in baggage included,4760,15,5,2,0,2,8,Morning,4760,8.46821300919452
vistara,2019-06-18,chennai,kolkata,MAA → CCU,17:45:00,20:05,2h 20m,non-stop,No info,11982,18,6,1,0,2,17,Evening,11982,9.391244257682517
indigo,2019-03-27,chennai,kolkata,MAA → CCU,22:05:00,00:25 28 Mar,2h 20m,non-stop,No info,5277,27,3,2,0,1,22,Night,5277,8.57130251706327
air india,2019-06-09,delhi,cochin,DEL → BOM → COK,20:00:00,07:40 10 Jun,11h 40m,1 stop,No info,8372,9,6,6,1,2,20,Evening,8372,9.032767522204432
indigo,2019-04-01,kolkata,banglore,CCU → BBI → BLR,19:35:00,23:15,3h 40m,1 stop,No info,4226,1,4,0,0,2,19,Evening,4226,8.34924780056679
indigo,2019-06-18,chennai,kolkata,MAA → CCU,19:35:00,21:55,2h 20m,non-stop,No info,3597,18,6,1,0,2,19,Evening,3597,8.188133414510478
multiple carriers,2019-06-15,delhi,cochin,DEL → BOM → COK,08:45:00,21:00,12h 15m,1 stop,No info,7005,15,6,5,1,2,8,Morning,7005,8.854522203757432
multiple carriers,2019-05-09,delhi,cochin,DEL → HYD → COK,07:05:00,16:10,9h 5m,1 stop,No info,8018,9,5,3,0,2,7,Morning,8018,8.989569004807029
jet airways,2019-06-09,delhi,cochin,DEL → BOM → COK,19:45:00,19:00 10 Jun,23h 15m,1 stop,In-flight meal not included,10577,9,6,6,1,2,19,Evening,10577,9.266531651625925
jet airways,2019-06-12,delhi,cochin,DEL → IDR → BOM → COK,05:30:00,19:00,13h 30m,2 stops,In-flight meal not included,11507,12,6,2,0,2,5,Morning,11507,9.35079772467144
air india,2019-05-09,delhi,cochin,DEL → AMD → BOM → COK,05:00:00,19:15 10 May,38h 15m,2 stops,No info,9653,9,5,3,0,2,5,Morning,9653,9.175127616220438
jet airways,2019-03-15,mumbai,hyderabad,BOM → HYD,10:20:00,11:50,1h 30m,non-stop,In-flight meal not included,4160,15,3,4,0,1,10,Morning,4160,8.333510708982942
jet airways,2019-06-03,delhi,cochin,DEL → BOM → COK,18:15:00,19:00 04 Jun,24h 45m,1 stop,No info,14714,3,6,0,0,2,18,Evening,14714,9.596622660667574
jet airways,2019-05-09,mumbai,hyderabad,BOM → HYD,02:55:00,04:20,1h 25m,non-stop,No info,5678,9,5,3,0,2,2,Late Night,5678,8.644530439877432
air india,2019-05-18,kolkata,banglore,CCU → DEL → COK → BLR,07:00:00,01:20 19 May,18h 20m,2 stops,No info,13873,18,5,5,1,2,7,Morning,13873,9.537771863945247
multiple carriers,2019-06-27,delhi,cochin,DEL → BOM → COK,10:20:00,19:00,8h 40m,1 stop,No info,11264,27,6,3,0,2,10,Morning,11264,9.329455852866344
jet airways,2019-03-24,kolkata,banglore,CCU → BOM → BLR,13:55:00,20:40,6h 45m,1 stop,In-flight meal not included,11134,24,3,6,1,1,13,Afternoon,11134,9.317848579691468
air asia,2019-03-21,delhi,cochin,DEL → BLR → COK,16:45:00,22:15,5h 30m,1 stop,No info,6151,21,3,3,0,1,16,Afternoon,6151,8.72453251118548
jet airways,2019-05-18,kolkata,banglore,CCU → BOM → BLR,05:45:00,19:50,14h 5m,1 stop,In-flight meal not included,10844,18,5,5,1,2,5,Morning,10844,9.291459423260974
jet airways,2019-06-03,delhi,cochin,DEL → JAI → BOM → COK,09:40:00,12:35 04 Jun,26h 55m,2 stops,No info,13014,3,6,0,0,2,9,Morning,13014,9.473857817428666
jet airways,2019-06-18,mumbai,hyderabad,BOM → HYD,10:20:00,11:50,1h 30m,non-stop,In-flight meal not included,4995,18,6,1,0,2,10,Morning,4995,8.516392871245468
indigo,2019-04-18,kolkata,banglore,CCU → BLR,15:30:00,18:05,2h 35m,non-stop,No info,4174,18,4,3,0,2,15,Afternoon,4174,8.336869637284956
air india,2019-03-03,banglore,new delhi,BLR → DEL,13:20:00,16:10,2h 50m,non-stop,No info,12841,3,3,6,1,1,13,Afternoon,12841,9.460476328353995
jet airways,2019-05-09,kolkata,banglore,CCU → DEL → BLR,17:00:00,21:05 10 May,28h 5m,1 stop,No info,13067,9,5,3,0,2,17,Evening,13067,9.477921772720961
jet airways,2019-06-24,delhi,cochin,DEL → BOM → COK,16:00:00,19:00 25 Jun,27h,1 stop,In-flight meal not included,10262,24,6,0,0,2,16,Afternoon,10262,9.236300473645715
indigo,2019-04-06,banglore,delhi,BLR → DEL,10:10:00,13:00,2h 50m,non-stop,No info,4423,6,4,5,1,2,10,Morning,4423,8.39479954320217
jet airways,2019-05-01,kolkata,banglore,CCU → BOM → BLR,18:55:00,04:40 02 May,9h 45m,1 stop,In-flight meal not included,8586,1,5,2,0,2,18,Evening,8586,9.058004710672485
jet airways,2019-05-15,kolkata,banglore,CCU → BOM → BLR,21:10:00,09:20 16 May,12h 10m,1 stop,In-flight meal not included,9663,15,5,2,0,2,21,Night,9663,9.176162920174596
indigo,2019-06-15,delhi,cochin,DEL → BOM → COK,16:00:00,21:00,5h,1 stop,No info,6069,15,6,5,1,2,16,Afternoon,6069,8.711113884053544
air india,2019-05-06,chennai,kolkata,MAA → CCU,11:40:00,13:55,2h 15m,non-stop,No info,4667,6,5,0,0,2,11,Morning,4667,8.448485993406447
jet airways,2019-05-09,delhi,cochin,DEL → BOM → COK,21:50:00,19:00 10 May,21h 10m,1 stop,In-flight meal not included,12373,9,5,3,0,2,21,Night,12373,9.423352776090933
jet airways,2019-05-09,kolkata,banglore,CCU → BOM → BLR,16:30:00,10:05 10 May,17h 35m,1 stop,No info,13941,9,5,3,0,2,16,Afternoon,13941,9.542661146046344
indigo,2019-03-27,mumbai,hyderabad,BOM → HYD,06:20:00,07:45,1h 25m,non-stop,No info,3175,27,3,2,0,1,6,Morning,3175,8.063377822367027
air india,2019-06-09,delhi,cochin,DEL → BOM → COK,21:00:00,19:15 10 Jun,22h 15m,1 stop,No info,8372,9,6,6,1,2,21,Night,8372,9.032767522204432
vistara,2019-04-06,banglore,delhi,BLR → DEL,17:00:00,19:35,2h 35m,non-stop,No info,5613,6,4,5,1,2,17,Evening,5613,8.633018756921828
indigo,2019-05-18,delhi,cochin,DEL → HYD → COK,07:35:00,22:30,14h 55m,1 stop,No info,7144,18,5,5,1,2,7,Morning,7144,8.874168090363968
jet airways,2019-06-06,kolkata,banglore,CCU → BOM → BLR,06:30:00,16:20,9h 50m,1 stop,No info,14571,6,6,3,0,2,6,Morning,14571,9.586857158128455
indigo,2019-03-24,chennai,kolkata,MAA → CCU,22:05:00,00:25 25 Mar,2h 20m,non-stop,No info,5277,24,3,6,1,1,22,Night,5277,8.57130251706327
jet airways,2019-03-24,mumbai,hyderabad,BOM → HYD,10:20:00,11:50,1h 30m,non-stop,In-flight meal not included,2759,24,3,6,1,1,10,Morning,2759,7.9229859587111955
air asia,2019-05-09,kolkata,banglore,CCU → DEL → BLR,07:35:00,23:30,15h 55m,1 stop,No info,5192,9,5,3,0,2,7,Morning,5192,8.555066843844319
jet airways,2019-06-09,delhi,cochin,DEL → BOM → COK,07:05:00,19:00,11h 55m,1 stop,No info,14714,9,6,6,1,2,7,Morning,14714,9.596622660667574
air india,2019-06-01,delhi,cochin,DEL → JAI → BOM → COK,12:00:00,19:15,7h 15m,2 stops,No info,10336,1,6,5,1,2,12,Afternoon,10336,9.243484970568485
air india,2019-03-24,kolkata,banglore,CCU → BLR,20:45:00,23:20,2h 35m,non-stop,No info,31945,24,3,6,1,1,20,Evening,23017,10.371802256349902
jet airways,2019-04-01,kolkata,banglore,CCU → BOM → BLR,06:30:00,23:35,17h 5m,1 stop,In-flight meal not included,7064,1,4,0,0,2,6,Morning,7064,8.862908295118627
jet airways,2019-06-09,delhi,cochin,DEL → BHO → BOM → COK,05:30:00,12:35,7h 5m,2 stops,No info,14441,9,6,6,1,2,5,Morning,14441,9.577895907011127
multiple carriers,2019-03-03,delhi,cochin,DEL → BOM → COK,13:00:00,01:35 04 Mar,12h 35m,1 stop,No info,17493,3,3,6,1,1,13,Afternoon,17493,9.7696132439798
jet airways,2019-06-09,kolkata,banglore,CCU → BOM → BLR,20:00:00,22:35 10 Jun,26h 35m,1 stop,In-flight meal not included,10844,9,6,6,1,2,20,Evening,10844,9.291459423260974
spicejet,2019-06-01,mumbai,hyderabad,BOM → HYD,05:45:00,07:15,1h 30m,non-stop,No info,2753,1,6,5,1,2,5,Morning,2753,7.9208096792886
jet airways,2019-05-21,delhi,cochin,DEL → BOM → COK,08:00:00,04:25 22 May,20h 25m,1 stop,In-flight meal not included,12898,21,5,1,0,2,8,Morning,12898,9.464905067965136
jet airways,2019-04-15,banglore,delhi,BLR → DEL,18:55:00,22:00,3h 5m,non-stop,No info,7229,15,4,0,0,2,18,Evening,7229,8.88599431515281
air india,2019-06-03,delhi,cochin,DEL → JAI → BOM → COK,12:00:00,07:40 04 Jun,19h 40m,2 stops,No info,8603,3,6,0,0,2,12,Afternoon,8603,9.05998249038762
jet airways,2019-05-18,delhi,cochin,DEL → JAI → BOM → COK,05:30:00,04:25 19 May,22h 55m,2 stops,No info,15129,18,5,5,1,2,5,Morning,15129,9.624434806782402
jet airways,2019-06-15,delhi,cochin,DEL → JDH → BOM → COK,11:40:00,19:00,7h 20m,2 stops,No info,18804,15,6,5,1,2,11,Morning,18804,9.841878070904437
air asia,2019-04-21,delhi,cochin,DEL → BLR → COK,07:55:00,22:25,14h 30m,1 stop,No info,7452,21,4,6,1,2,7,Morning,7452,8.916371914881694
spicejet,2019-04-24,banglore,delhi,BLR → DEL,09:30:00,12:20,2h 50m,non-stop,No info,3971,24,4,2,0,2,9,Morning,3971,8.287025025165063
indigo,2019-06-12,banglore,delhi,BLR → DEL,10:10:00,13:00,2h 50m,non-stop,No info,3943,12,6,2,0,2,10,Morning,3943,8.279950715722526
indigo,2019-03-15,banglore,new delhi,BLR → AMD → DEL,14:25:00,19:25,5h,1 stop,No info,9165,15,3,4,0,1,14,Afternoon,9165,9.123256265069069
jet airways,2019-06-24,delhi,cochin,DEL → JAI → BOM → COK,05:30:00,19:00,13h 30m,2 stops,No info,13014,24,6,0,0,2,5,Morning,13014,9.473857817428666
spicejet,2019-06-21,banglore,delhi,BLR → DEL,09:30:00,12:20,2h 50m,non-stop,No info,3625,21,6,4,0,2,9,Morning,3625,8.195885391314796
jet airways,2019-06-24,delhi,cochin,DEL → BOM → COK,16:00:00,12:35 25 Jun,20h 35m,1 stop,In-flight meal not included,10262,24,6,0,0,2,16,Afternoon,10262,9.236300473645715
jet airways,2019-05-21,kolkata,banglore,CCU → BOM → BLR,18:55:00,08:15 22 May,13h 20m,1 stop,No info,14388,21,5,1,0,2,18,Evening,14388,9.574219304763417
multiple carriers,2019-06-12,delhi,cochin,DEL → BOM → COK,08:00:00,19:15,11h 15m,1 stop,No info,15058,12,6,2,0,2,8,Morning,15058,9.61973109808682
air india,2019-03-06,delhi,cochin,DEL → BOM → COK,09:00:00,07:40 07 Mar,22h 40m,1 stop,No info,14882,6,3,2,0,1,9,Morning,14882,9.60797490096916
indigo,2019-04-18,banglore,delhi,BLR → DEL,10:10:00,13:00,2h 50m,non-stop,No info,4591,18,4,3,0,2,10,Morning,4591,8.432070937999402
spicejet,2019-05-09,kolkata,banglore,CCU → BLR,06:55:00,09:30,2h 35m,non-stop,No check-in baggage included,3841,9,5,3,0,2,6,Morning,3841,8.253748343328501
jet airways,2019-05-15,kolkata,banglore,CCU → BOM → BLR,08:25:00,18:15,9h 50m,1 stop,No info,14781,15,5,2,0,2,8,Morning,14781,9.601165503344832
spicejet,2019-04-09,kolkata,banglore,CCU → BLR,22:20:00,00:40 10 Apr,2h 20m,non-stop,No check-in baggage included,3841,9,4,1,0,2,22,Night,3841,8.253748343328501
multiple carriers,2019-06-03,delhi,cochin,DEL → BOM → COK,15:00:00,01:30 04 Jun,10h 30m,1 stop,No info,13377,3,6,0,0,2,15,Afternoon,13377,9.501366845678353
jet airways,2019-06-12,delhi,cochin,DEL → JAI → BOM → COK,19:30:00,04:25 13 Jun,8h 55m,2 stops,No info,13014,12,6,2,0,2,19,Evening,13014,9.473857817428666
multiple carriers,2019-05-21,delhi,cochin,DEL → BOM → COK,13:00:00,19:15,6h 15m,1 stop,No info,14848,21,5,1,0,2,13,Afternoon,14848,9.605687801896062
air india,2019-05-09,kolkata,banglore,CCU → BLR,20:45:00,23:20,2h 35m,non-stop,No info,4145,9,5,3,0,2,20,Evening,4145,8.329899292995725
indigo,2019-06-12,chennai,kolkata,MAA → CCU,07:55:00,10:15,2h 20m,non-stop,No info,3850,12,6,2,0,2,7,Morning,3850,8.25608813381491
air india,2019-05-24,kolkata,banglore,CCU → DEL → BLR,07:00:00,20:25,13h 25m,1 stop,No info,10413,24,5,4,0,2,7,Morning,10413,9.250906333722844
indigo,2019-06-03,delhi,cochin,DEL → BOM → COK,15:00:00,01:30 04 Jun,10h 30m,1 stop,No info,6104,3,6,0,0,2,15,Afternoon,6104,8.716863386544805
indigo,2019-06-01,banglore,delhi,BLR → DEL,10:30:00,13:20,2h 50m,non-stop,No info,3943,1,6,5,1,2,10,Morning,3943,8.279950715722526
